Pair,Half_Life,1D_Pearson,1D_ADF,Net_PnL
CGCL-WOCKPHARMA,476.37,0.711888232076265,0.08384237085661844,-2490.81
BATAINDIA-CDSL,519.67,0.9218868190341465,0.024305193701631055,-2493.42
BALKRISIND-DALBHARAT,387.8,0.825864285948594,0.04768448007077894,-2497.0
BAJAJ-AUTO-LALPATHLAB,565.79,0.6929114586689283,0.04744698646161076,-2505.03
AIAENG-GAIL,528.42,0.7058196132546957,0.018991631234307138,-2513.29
IRCON-RAILTEL,488.22,0.9629290889738762,0.005904571241120954,-2513.5
EIHOTEL-KOTAKBANK,508.16,0.7605652607046863,0.08222056815691292,-2519.78
ACC-MSUMI,379.6,0.8904908308324032,0.06781583453441244,-2524.01
IEX-PERSISTENT,420.45,0.7558716802440802,0.008108254419873236,-2525.39
BEML-NUVAMA,526.75,0.8443711851909016,0.030082476852783417,-2526.36
CRAFTSMAN-LALPATHLAB,584.21,0.7398646714311383,0.01169574738012234,-2528.7
RBLBANK-VIJAYA,502.55,0.7512489833189411,0.007861247944820557,-2531.59
MEDANTA-NH,579.1,0.8559209516831121,0.023014273276686266,-2531.68
PCBL-SIGNATURE,594.73,0.7785432235336807,0.03920413902577781,-2536.51
ABCAPITAL-CEMPRO,408.87,0.7376902786173892,0.07043345463291038,-2542.03
IOB-PCBL,429.59,0.7208602901963812,0.029594827898301455,-2543.06
BAJAJHLDNG-IDFCFIRSTB,555.79,0.8539402342562489,0.051322181000265386,-2545.54
DOMS-PWL,473.41,0.8103914177079347,0.1565605759918422,-2547.62
DIVISLAB-MANKIND,498.54,0.8965901945528995,0.0035084540674347187,-2550.95
ABLBL-INTELLECT,518.06,0.8696767732450525,0.018972961335607212,-2556.15
ANANTRAJ-GRAVITA,614.79,0.7817472362817328,0.05178486959005435,-2556.39
CARBORUNIV-LALPATHLAB,605.09,0.8299132891360465,0.06691575878670758,-2556.44
JBMA-PHOENIXLTD,534.52,0.7077122519487292,0.1256957079780162,-2560.44
BAJAJHFL-IDFCFIRSTB,565.48,0.8516280187242541,0.10429827918482776,-2561.26
COROMANDEL-GODREJCP,469.03,0.8934649805957299,0.022151023401456683,-2563.87
CGPOWER-POWERINDIA,603.37,0.9447572350668275,0.058117295852087233,-2566.29
CHALET-MAPMYINDIA,505.62,0.8765153620390891,0.048171264002761574,-2579.89
BANKINDIA-TMCV,506.98,0.8573393518433984,0.029028625394417737,-2582.06
PVRINOX-ZEEL,521.61,0.7828392027089203,0.00897492053910446,-2589.72
ERIS-POLYMED,606.04,0.8160366344358233,0.009940326170342316,-2597.61
GMRAIRPORT-NH,444.34,0.8267977950658209,0.0012226974082838425,-2598.83
ANANTRAJ-MSUMI,497.39,0.8455083068707081,0.006660187340279643,-2600.08
CUB-DALBHARAT,492.27,0.8592687305757015,0.03129841659640717,-2600.36
ASAHIINDIA-UNOMINDA,600.38,0.8637425878413503,0.0468344223717767,-2601.32
CHOICEIN-INDIACEM,570.16,0.8717299006519627,0.00035502641586327897,-2605.94
EMCURE-SONACOMS,468.76,0.6744795039169417,0.07890600589936414,-2606.08
ITI-JBMA,576.94,0.6625742673083657,0.052307406205599094,-2608.07
AMBUJACEM-EMAMILTD,454.49,0.9469458355901563,0.044091299231893366,-2608.97
CANFINHOME-INDIACEM,421.64,0.8274567465043596,0.0070471281093453155,-2617.89
GRASIM-SHYAMMETL,608.4,0.8247045069709711,0.006339779659860243,-2636.33
CHALET-IDFCFIRSTB,542.59,0.9274671868228437,2.8342444975342706e-05,-2638.21
ABLBL-LTF,605.6,0.8521345934510346,0.007830722356428982,-2651.59
CEATLTD-ICICIBANK,607.2,0.8403905115710383,0.0013732265844672938,-2662.82
CHALET-UTIAMC,393.1,0.8728370986403567,0.025337731896393025,-2667.68
BEML-COLPAL,560.26,0.6537759242591854,0.16005944271889755,-2670.19
ACC-RAMCOCEM,484.36,0.7517389542050894,0.1441570780192335,-2672.06
AAVAS-BERGEPAINT,605.36,0.8912980999302833,0.04005349792399062,-2685.73
BEML-INDGN,560.72,0.7634158778780248,0.04050658626382469,-2710.45
INDIAMART-UPL,471.53,0.7278784358630096,0.021587871048147265,-2713.25
BEML-WELSPUNLIV,527.17,0.6833058819530544,0.11761871985137345,-2713.72
INDHOTEL-JMFINANCIL,614.66,0.8317827015512591,0.116282778818036,-2721.39
JBMA-SUMICHEM,548.58,0.7411651979646661,0.008513708764532274,-2724.35
CHALET-KOTAKBANK,567.2,0.9212779192771318,0.0009121105579991341,-2724.66
MMTC-RECLTD,571.9,0.7494661661526965,0.022310028783374267,-2736.99
ABCAPITAL-RAILTEL,571.95,0.8521768771629822,0.005366544771372245,-2744.97
COROMANDEL-MUTHOOTFIN,528.55,0.7684160122821618,0.14791743688892262,-2745.98
CHALET-RVNL,499.16,0.8201781783511258,0.04252064164742039,-2754.01
ABDL-NIACL,603.07,0.834419345759526,0.029421184611367772,-2769.6
ABCAPITAL-DEVYANI,590.86,0.6956468631280366,0.0834281171148461,-2771.58
INDIAMART-ZENSARTECH,538.02,0.7763453993592376,0.04983673456076828,-2772.99
ACE-EIHOTEL,583.62,0.81311546370484,0.02012672678502951,-2778.17
BAJAJFINSV-SAPPHIRE,485.23,0.8984810836222931,0.01907182359449168,-2778.49
EXIDEIND-SUMICHEM,565.4,0.8701468149320178,0.02350219951054993,-2778.69
ERIS-RPOWER,547.35,0.8629419999142577,0.0030970541414740422,-2779.29
GMRAIRPORT-PCBL,509.53,0.8289714159812935,0.01565087177989006,-2779.53
POONAWALLA-SBFC,604.82,0.810019784041732,0.09751615868083224,-2790.64
CASTROLIND-GILLETTE,393.93,0.6529315210008573,0.008073881054547101,-2796.69
CHALET-LICI,551.42,0.8110243861582679,0.05755271419740812,-2800.44
ABLBL-ITI,552.55,0.7596101273012509,0.04195325251222452,-2801.09
AIAENG-COCHINSHIP,577.54,0.6613289398748646,0.03917410739776746,-2802.39
NIVABUPA-VIJAYA,366.54,0.7616677489816014,0.037914634893661515,-2813.35
INDHOTEL-ITCHOTELS,567.34,0.90037550654067,0.17564023411286395,-2825.4
JMFINANCIL-SUMICHEM,602.85,0.7992878698414613,0.07689436812757061,-2833.79
KPIL-WOCKPHARMA,479.84,0.7786341124730645,0.04636570555467004,-2848.81
APARINDS-SCHNEIDER,452.05,0.9620670687903176,0.04289903939999683,-2852.98
HDFCAMC-NIACL,599.55,0.775693180096078,0.005711418752195627,-2858.14
BBTC-ITCHOTELS,321.66,0.9647239235014969,0.006920920926238601,-2861.4
ABCAPITAL-SONATSOFTW,576.45,0.6976903495703439,0.13251555744400972,-2861.71
AMBUJACEM-DALBHARAT,410.9,0.8661854730392557,0.06944745729237913,-2867.92
DATAPATTNS-SCHAEFFLER,609.54,0.8031647615013854,0.1571714929426875,-2869.93
ITI-TRENT,535.92,0.796493354941568,0.03188289981496922,-2873.62
ABLBL-NEWGEN,590.62,0.8942512952167546,0.0037801093853200318,-2882.03
ABCAPITAL-MEDANTA,454.25,0.7897721534940723,0.007876279502725469,-2897.4
IPCALAB-PIRAMALFIN,417.27,0.7167272511007348,0.017480886456657366,-2899.64
AIAENG-SJVN,504.66,0.7293255025917112,0.0029251703809569886,-2902.06
CHALET-GODREJCP,613.5,0.809582984707765,0.00609834469703365,-2906.91
CAMS-INDGN,616.92,0.852183373764388,0.0028922038113098217,-2914.2
CCL-TIMKEN,493.94,0.8309983996080241,0.0012987268082124972,-2916.26
NUVAMA-SUMICHEM,506.44,0.9155430469415463,1.1445094622675302e-05,-2921.42
BAJFINANCE-PCBL,486.05,0.8745807314065126,0.00021433840528459403,-2927.67
TEGA-UPL,571.8,0.6979854903693211,0.0645970163092922,-2938.2
KPIL-TRENT,560.22,0.6922207730257488,0.08149667702330782,-2941.26
BLUESTARCO-VOLTAS,392.29,0.926510136501269,0.0002783096027272384,-2941.95
ITI-NBCC,475.88,0.8156817522335573,0.048909566786168125,-2955.57
GPIL-RBLBANK,458.2,0.7349552885141275,0.06475994553571852,-2966.95
KPIL-LALPATHLAB,372.56,0.7408686192289184,0.05498201784919788,-2967.51
BEML-NIACL,569.87,0.8095539838625979,0.022434154876706622,-2972.4
BERGEPAINT-RAINBOW,603.81,0.815844348850057,0.07632959921936724,-2976.6
CHOLAHLDNG-INTELLECT,614.29,0.814363038055182,0.11304197758258067,-2983.31
AADHARHFC-CAMS,439.5,0.6869060675107528,3.11260621039831e-05,-2991.26
ABREL-JMFINANCIL,513.22,0.9038270792645509,0.00257127809332592,-2996.99
CARTRADE-KPITTECH,594.77,0.9728642843301609,0.0031944102248018295,-3004.11
CAMS-VIJAYA,579.99,0.7865014700861331,0.03697390797209831,-3005.54
ANANTRAJ-LODHA,614.51,0.8796158841939167,0.0022317534032658963,-3016.97
CANBK-GODREJCP,474.89,0.9293343123723787,0.00024404722975304916,-3025.52
HEROMOTOCO-ITCHOTELS,553.45,0.885481418317937,0.02772268541150598,-3028.11
BBTC-MAPMYINDIA,509.0,0.9193082689001613,0.17908233291145453,-3048.34
GABRIEL-NAM-INDIA,410.2,0.747245340747173,0.09827256346257685,-3050.53
AEGISVOPAK-KOTAKBANK,505.78,0.8833076445473116,0.00421729350453216,-3052.77
PIIND-RITES,462.33,0.843967791780627,0.010768028331572555,-3053.87
NIACL-SJVN,596.83,0.6912320500427003,0.03935875293074914,-3057.39
BALKRISIND-BATAINDIA,574.0,0.6931283613565918,0.11870819363790175,-3057.78
MEDANTA-TATACONSUM,559.63,0.8253611982191453,0.0003766800159802851,-3058.14
JUBLINGREA-LALPATHLAB,582.87,0.7256768659144179,0.17222499591589385,-3062.19
BALRAMCHIN-VTL,476.44,0.9307148725665633,0.0029470459284288916,-3064.79
ACC-BAJAJFINSV,438.86,0.9548764360751177,0.013352147488149241,-3065.61
ITI-NSLNISP,569.17,0.7617877914462529,0.04462172326934585,-3082.98
ASAHIINDIA-CDSL,509.32,0.8542187363049706,0.15950792226232535,-3106.85
JSWINFRA-TATAINVEST,453.27,0.7814597874133389,0.0012226974144739242,-3108.77
ABLBL-ACC,570.79,0.8417570697994153,0.0747840712817043,-3110.53
LTM-TATAELXSI,578.14,0.9416342314720462,0.15477985743062372,-3110.93
ATUL-SIEMENS,501.27,0.7510000210829963,0.03705994463224322,-3119.18
CHOLAFIN-ESCORTS,516.32,0.8772905953372037,0.008591880174654827,-3121.57
ABCAPITAL-INDGN,515.67,0.7930553639928021,0.024004735238688405,-3124.12
CANBK-UCOBANK,597.11,0.9130026843319279,0.023618244804140053,-3146.45
ACE-BAJAJHFL,526.4,0.7748277902025447,0.06263803024042777,-3149.03
CHALET-IRCON,503.58,0.7977129186753174,0.07322286294355096,-3154.54
CHOICEIN-SHREECEM,563.6,0.9108824358093314,0.049912996424457706,-3164.84
GODIGIT-ZENSARTECH,373.75,0.7056161416376194,0.14893217020834132,-3165.25
PIIND-SWANCORP,610.69,0.841617324559455,0.0043252078691958205,-3176.13
360ONE-YESBANK,531.73,0.8623789968695121,0.04034646225077484,-3185.34
ALKEM-APOLLOTYRE,598.6,0.6860912746249133,0.0075630451511299445,-3186.44
ERIS-HINDPETRO,612.9,0.7331356116257604,0.050435631714348374,-3188.02
ERIS-NH,518.87,0.6941643091744875,0.1822509078689853,-3208.07
ACC-HINDPETRO,499.27,0.9255823476465445,0.051402455036089395,-3222.06
ASAHIINDIA-BALKRISIND,346.8,0.7185698198055938,0.07950525088726351,-3223.48
CARBORUNIV-WOCKPHARMA,616.52,0.79461923549806,0.1578373548055686,-3232.34
BIKAJI-JMFINANCIL,431.12,0.7945382459300889,0.01714099745402267,-3242.63
EMCURE-GESHIP,614.66,0.7504790621708923,0.07313637921763126,-3252.02
INDGN-RAINBOW,587.32,0.8357580806360267,0.0028451593333986103,-3252.47
GAIL-MEDANTA,563.08,0.7516581628754484,0.11805718652221386,-3266.15
GODREJCP-INDIAMART,587.85,0.7550023023435353,0.026466181604568026,-3266.54
DIXON-TBOTEK,588.55,0.7921684066468294,0.10043686574009048,-3268.7
KOTAKBANK-PRESTIGE,579.67,0.8702975368399667,0.16606040061805583,-3274.67
NAVINFLUOR-TORNTPHARM,578.62,0.7748137277987268,0.11074182207204653,-3281.16
BALKRISIND-IDFCFIRSTB,599.25,0.7572343495710289,0.06897763340753171,-3281.24
CGCL-NHPC,559.52,0.6908240795841987,0.0491315357858404,-3289.25
GICRE-WAAREEENER,597.29,0.6564461781635151,0.052642233342086654,-3291.63
HDBFS-IDFCFIRSTB,562.71,0.90474061231932,0.054739484843913264,-3301.67
360ONE-MEDANTA,545.66,0.6831229274429671,0.10358240508200323,-3305.86
ABLBL-EMAMILTD,474.8,0.8865176552067772,0.006175168036254309,-3308.89
CPPLUS-SCHNEIDER,452.79,0.9505301751910312,0.08107379156423711,-3330.45
AEGISVOPAK-IGL,461.9,0.9119215086490763,0.007492731690060878,-3342.78
CCL-SPLPETRO,549.54,0.780420230405111,0.026700100507042673,-3352.17
JSWENERGY-MARICO,557.65,0.6614073732814616,0.09895756602662881,-3370.23
INDIAMART-SWIGGY,495.78,0.8055510814107166,0.04163196794318834,-3376.61
CANFINHOME-WIPRO,581.08,0.7855440934223258,0.021393945166339055,-3376.77
ENDURANCE-MEDANTA,488.09,0.8062414659218907,0.01502821561899383,-3382.84
CGCL-OLECTRA,573.49,0.8753255895086325,0.0009075263215050554,-3388.81
ANANTRAJ-RHIM,384.5,0.9027217714202579,0.00022198921538133388,-3389.74
ASHOKLEY-THELEELA,552.06,0.6792959216732203,0.1496840234591424,-3390.84
ITI-UPL,491.74,0.7090562368118668,0.13609530888354127,-3394.11
GICRE-GPIL,437.57,0.6650446755597025,0.030051603499656854,-3405.71
SHRIRAMFIN-SUNDARMFIN,505.37,0.6817445785330263,0.1813786029528362,-3406.02
DLF-INDHOTEL,485.54,0.9649942354319704,0.005441421213270691,-3412.67
IPCALAB-TORNTPHARM,492.06,0.755652963195506,0.011299931557250087,-3415.43
BANDHANBNK-RKFORGE,591.72,0.8473884821742488,0.06524404186218588,-3420.26
CHOLAHLDNG-INDHOTEL,618.41,0.9273780905410802,0.0023094953492915882,-3425.6
ABCAPITAL-HDBFS,491.6,0.7535786126060061,0.17615690218955776,-3428.17
RAILTEL-TITAGARH,569.9,0.9586082119964083,0.0017452947142206363,-3436.55
360ONE-ESCORTS,508.89,0.7750677997842736,0.12730825718867023,-3446.49
ATUL-AUROPHARMA,486.96,0.7276083338081566,0.14922022058071466,-3466.65
MMTC-NESTLEIND,614.23,0.6802887955290423,0.017620807458824928,-3470.1
BALRAMCHIN-SARDAEN,565.01,0.79720921206534,0.13442439666415723,-3475.87
ASAHIINDIA-CEATLTD,499.03,0.8178869645746444,0.10275733903645223,-3483.99
ABLBL-HINDPETRO,492.09,0.8221405083547267,0.02511455344379296,-3503.15
CHALET-MSUMI,473.48,0.8712701686681485,0.008876543557940215,-3551.73
CAPLIPOINT-RAINBOW,475.54,0.7643227592415995,0.13823967122154096,-3560.99
ERIS-IRCTC,533.01,0.8235290019953557,0.01363618520341396,-3564.5
AIAENG-IREDA,427.51,0.7113625645707975,0.024123963357629907,-3579.29
BOSCHLTD-IOB,566.42,0.6765871615862652,0.15400950723290674,-3604.8
ABCAPITAL-NUVAMA,509.07,0.8447526658997206,0.004378591830559916,-3621.53
BEML-GODREJIND,511.77,0.8267013272339279,0.04968986446449486,-3624.57
BALKRISIND-GILLETTE,565.17,0.758465495868521,0.0012825251179756974,-3630.04
BAJAJFINSV-MSUMI,560.32,0.8716188741837125,0.17627867071850228,-3633.64
STARHEALTH-VTL,324.82,0.7604911675523809,0.10816799001982053,-3642.66
ACC-CRISIL,468.88,0.7863400853460365,0.14422966823002736,-3664.92
BERGEPAINT-NUVAMA,618.96,0.8785471288200275,0.0008377202535987617,-3687.9
CHALET-EMAMILTD,575.45,0.9094525606836268,0.004838390123681965,-3692.88
BAJAJHFL-EIDPARRY,510.88,0.8955855416360993,0.13139725448681538,-3704.71
ABLBL-JMFINANCIL,560.47,0.8050853934373681,0.03670543306636042,-3711.72
SOBHA-TTML,606.44,0.8071730860392701,0.04460995690325966,-3719.09
360ONE-EMAMILTD,588.48,0.7903843364463515,0.11340881155679738,-3723.8
HEROMOTOCO-IDFCFIRSTB,610.64,0.7458998061817222,0.06572223790292697,-3728.61
CCL-ICICIAMC,563.84,0.7663782116871779,0.0568982221747027,-3738.5
ABCAPITAL-BLUEJET,497.62,0.7469647527154057,0.029379957547487685,-3746.7
CESC-ENGINERSIN,387.05,0.8137472578626969,0.11364340183461252,-3765.48
AEGISVOPAK-BAJAJFINSV,501.75,0.8756222175413201,0.017397693941800168,-3766.65
AMBUJACEM-CHALET,409.06,0.9299692823433847,0.003851559922403983,-3767.33
ITI-NIACL,533.28,0.7688397216640891,0.029198824439834167,-3776.79
GESHIP-NAVINFLUOR,536.18,0.8286878875121362,0.09328699586512884,-3778.33
PAYTM-SONATSOFTW,543.3,0.9445747156506829,0.00037512363689470965,-3794.12
AEGISVOPAK-RITES,599.83,0.8147349657147804,0.04041928918785386,-3797.51
CHALET-MARUTI,529.29,0.8987675155585418,0.002521269431797284,-3815.47
JSWINFRA-KPIL,392.25,0.6673367830203175,0.023606328842132415,-3822.7
KPIL-NIACL,491.46,0.7608967872450904,0.1197749724498941,-3830.26
GODREJCP-IOB,502.72,0.6520245305863392,0.12090461847935868,-3866.36
ATUL-NAM-INDIA,298.39,0.8610636974897772,0.020017806902241437,-3867.69
ITI-NCC,514.46,0.7593402350705033,0.08517353836378838,-3880.9
ERIS-GRAVITA,451.03,0.7737881564490664,0.04743620984787356,-3882.48
AAVAS-BIKAJI,614.67,0.8114265421449527,0.1251594782866905,-3883.2
CUB-HINDUNILVR,582.31,0.8003933080452301,0.022081751489572397,-3904.59
ASAHIINDIA-ICICIBANK,556.6,0.7760804643045015,0.0854843360058945,-3906.85
CCL-SARDAEN,519.54,0.778899375763226,0.02504557780529327,-3907.68
DEVYANI-KOTAKBANK,522.48,0.8930686448910754,0.013042247856052666,-3922.13
CHALET-INOXWIND,445.05,0.8819139476922289,0.09909678009558759,-3927.05
CHALET-IIFL,616.69,0.790143396482645,0.04754603223248625,-3933.95
INDGN-MEESHO,508.5,0.8398541365627494,0.00012221768118639815,-3939.6
ABLBL-INDGN,591.62,0.7099046547139726,0.0619996873718664,-3949.95
JMFINANCIL-NH,612.77,0.7890078366329756,0.02198062834233682,-3952.57
NIACL-PHOENIXLTD,618.42,0.7465891876029311,0.04064130673500825,-3952.63
AIAENG-VBL,502.0,0.7118170767968424,0.006287844464975522,-3969.78
ERIS-UPL,532.66,0.7741072238998664,0.00277618708692407,-3994.5
NAVINFLUOR-RKFORGE,477.56,0.7814537190588883,0.15508638074660347,-4001.84
360ONE-SYNGENE,570.29,0.7238099522767218,0.07444570772765088,-4010.75
ATUL-CUMMINSIND,415.28,0.7938402426870333,0.06396874559567259,-4012.59
ACE-NCC,313.57,0.8244149187038349,0.01710723657726817,-4023.42
ABCAPITAL-ABFRL,524.23,0.7006127751816886,0.10647969676753999,-4043.01
ITI-URBANCO,585.83,0.7214513125639953,0.06951633836686742,-4045.53
EIHOTEL-HBLENGINE,578.61,0.7521474077968782,0.1089755121815249,-4059.33
ABLBL-ABREL,500.81,0.899344133746847,0.007310677145887423,-4063.02
ABCAPITAL-NIVABUPA,485.39,0.6738332864254143,0.011597391994457104,-4063.79
CHOLAHLDNG-LODHA,606.46,0.9027019985858699,0.04698649704993221,-4077.97
ABCAPITAL-TATACONSUM,515.1,0.8215742641426754,0.00013228643234553897,-4085.13
AFCONS-HBLENGINE,390.71,0.8365586647957319,0.0914614397189717,-4099.28
AJANTPHARM-TORNTPHARM,561.98,0.8657283198851456,0.006060672054414913,-4099.45
NEULANDLAB-NUVAMA,526.09,0.8520074433748727,0.02350446267590303,-4104.54
BEML-CREDITACC,556.54,0.7541716193908037,0.005589335734873028,-4111.87
ANURAS-NUVAMA,415.46,0.6758292053456043,0.002090840634844947,-4120.32
JINDALSAW-STARHEALTH,567.81,0.818044683412961,0.01139897943308313,-4138.45
BALRAMCHIN-FINCABLES,606.02,0.9096151325294162,0.008788046019238601,-4160.24
DOMS-EIDPARRY,591.42,0.8812484434876191,0.03731099513947323,-4172.24
BAYERCROP-CIEINDIA,484.03,0.6574223505809241,0.10537390991911466,-4180.4
NIACL-RAILTEL,414.19,0.720393606987964,0.14000472257043467,-4190.79
CHALET-FIVESTAR,511.98,0.7643584090601213,0.14105405052852665,-4199.2
BALRAMCHIN-SYRMA,527.78,0.8250459970138978,0.18193264195350317,-4207.07
ATUL-JINDALSTEL,466.94,0.846240658935252,0.1820936422291825,-4217.29
BHARTIHEXA-CARTRADE,611.99,0.7859789219278835,0.04028477344016959,-4228.8
KFINTECH-SWIGGY,512.42,0.9039533971530924,0.04200479670768451,-4267.89
CARTRADE-WIPRO,573.36,0.962946401681141,0.001347327630373539,-4281.09
KPITTECH-MPHASIS,572.39,0.9737089787557087,0.0945447625403249,-4321.57
CHALET-IGL,444.19,0.881537001997743,0.01808513440144678,-4332.34
ABCAPITAL-CREDITACC,489.49,0.7570689023417423,0.008236133301274534,-4341.97
EIHOTEL-INOXWIND,597.29,0.8963643840251705,0.008345273084333655,-4394.89
AEGISVOPAK-HINDPETRO,540.99,0.8966879148715527,0.0012961482722290568,-4399.31
ATUL-JSWCEMENT,594.9,0.6566511359741067,0.08375922155901439,-4401.65
ERIS-GODREJPROP,571.73,0.8071909940338687,0.01644244812957633,-4411.53
NIVABUPA-SHYAMMETL,436.92,0.7469105945183062,0.008784270723631919,-4414.72
ABREL-GODREJPROP,530.8,0.9273191547561764,0.057581355844222935,-4452.71
CANFINHOME-PWL,441.79,0.7448844624382382,0.050419540260991706,-4462.35
360ONE-SONATSOFTW,510.5,0.8546306279735991,0.02907824053335355,-4480.51
CONCOR-CREDITACC,584.97,0.7489508441491979,0.016024124902288356,-4484.88
NAM-INDIA-SONACOMS,486.74,0.8628757212420594,0.025526947906325738,-4507.36
IRCON-IRFC,498.22,0.9239914264291468,0.13047474550438637,-4526.59
HBLENGINE-RAILTEL,580.76,0.8650154479537443,0.08401243058482083,-4573.59
CHOLAHLDNG-TTML,562.49,0.9095048882428496,0.0030393840895648005,-4587.81
PRESTIGE-TTML,567.22,0.9276607142218809,0.00846726772860778,-4589.52
AMBUJACEM-ANANTRAJ,481.19,0.8030422255271726,0.10085596212875347,-4590.59
ITI-JUBLINGREA,378.68,0.8470506731259598,0.005586486508052754,-4602.18
AEGISVOPAK-SOBHA,593.83,0.7888748076360237,0.02422226297032667,-4604.88
CCL-TECHNOE,584.82,0.6905817074682123,0.10055604983269634,-4625.85
BHARTIHEXA-SAPPHIRE,548.67,0.882926503355027,0.005409431632774584,-4642.07
ESCORTS-RHIM,517.5,0.9004530363290794,0.026842573340891976,-4670.08
ITCHOTELS-SHREECEM,613.49,0.8422098506443669,0.06839363367898753,-4684.01
KPIL-SUMICHEM,353.83,0.7435540568422038,0.11146553161116818,-4709.21
CHALET-DEVYANI,555.33,0.8635144187934045,0.00938158943818653,-4709.3
HYUNDAI-JUBLFOOD,535.45,0.8749210627102977,0.08415889079758032,-4729.3
BATAINDIA-MAPMYINDIA,442.91,0.9602606642656266,0.14419888406825104,-4765.44
GMRAIRPORT-SONATSOFTW,525.81,0.7617732002603665,0.019714062543101533,-4780.63
GESHIP-VTL,561.7,0.946348641965023,0.0042569347286521165,-4786.16
LTFOODS-SYRMA,530.83,0.7456264142834199,0.025383567884623048,-4788.82
ERIS-HBLENGINE,537.28,0.7083405531115926,0.12835090112999242,-4789.65
CAMS-LALPATHLAB,460.0,0.7871104464165601,0.05707579966853208,-4789.92
CAPLIPOINT-NH,539.96,0.7846044475754598,0.09094272536351178,-4864.23
CGCL-FACT,417.12,0.8358652531268637,0.0015643950806932777,-4865.91
ABLBL-RAILTEL,531.89,0.746571941948487,0.0438036453346581,-4868.4
NAVINFLUOR-VTL,547.26,0.811593586560004,0.1105853609981956,-4871.33
ERIS-HEXT,491.29,0.8076483855708897,0.012035017276350138,-4881.4
BEML-CEMPRO,518.43,0.7540600433901598,0.14509461616977243,-4882.59
GODREJIND-NSLNISP,560.15,0.782655425196809,0.024251823752370387,-4888.4
APARINDS-VTL,618.07,0.948148687932071,0.029871292346146258,-4902.29
HAVELLS-SBICARD,608.97,0.9221597008550237,0.021329709497948764,-4922.73
