symbol_a,symbol_b,pearson_rho,t_stat,p_value,n_obs,rank
COCHINSHIP,IRFC,0.359552,80.9447,0.0,44132,439
BSE,JIOFIN,0.359357,80.8942,0.0,44132,440
CDSL,SUZLON,0.359281,80.8748,0.0,44132,441
BANKBARODA,MAHABANK,0.359164,80.8445,0.0,44132,442
DLF,PFC,0.359143,80.8392,0.0,44132,443
CAMS,IREDA,0.359083,80.8236,0.0,44132,444
GLENMARK,ZYDUSLIFE,0.359061,80.8179,0.0,44132,445
BDL,ZENTEC,0.358913,80.7796,0.0,44132,446
ABCAPITAL,CDSL,0.358797,80.7496,0.0,44132,447
CDSL,HDFCAMC,0.358781,80.7455,0.0,44132,448
JIOFIN,TMPV,0.358775,80.7439,0.0,44132,449
BHEL,RVNL,0.358772,80.7431,0.0,44132,450
BDL,IRCON,0.358649,80.7113,0.0,44132,451
DIXON,KALYANKJIL,0.358192,80.5936,0.0,44132,452
ADANIENT,NBCC,0.357965,80.5348,0.0,44132,453
BANKINDIA,IDBI,0.357964,80.5345,0.0,44132,454
LTF,RECLTD,0.3579,80.518,0.0,44132,455
HUDCO,INOXWIND,0.357764,80.4831,0.0,44132,456
BEML,IRCON,0.357441,80.3996,0.0,44132,457
BANKINDIA,LTF,0.357226,80.3443,0.0,44132,458
CANBK,IRFC,0.357155,80.326,0.0,44132,459
IOB,MAHABANK,0.357127,80.3186,0.0,44132,460
IDFCFIRSTB,PNB,0.356879,80.2549,0.0,44132,461
BDL,JIOFIN,0.356868,80.252,0.0,44132,462
CANBK,LTF,0.356793,80.2327,0.0,44132,463
HAL,IRFC,0.356724,80.2148,0.0,44132,464
HCLTECH,TATAELXSI,0.356585,80.1791,0.0,44132,465
JSWENERGY,NHPC,0.356549,80.1697,0.0,44132,466
INDHOTEL,JIOFIN,0.356464,80.1478,0.0,44132,467
BEL,JIOFIN,0.356445,80.1429,0.0,44132,468
CANBK,IDFCFIRSTB,0.356411,80.1344,0.0,44132,469
ADANIENSOL,JSWENERGY,0.356162,80.07,0.0,44132,470
AUROPHARMA,ZYDUSLIFE,0.356069,80.0461,0.0,44132,471
GRSE,NBCC,0.35604,80.0388,0.0,44132,472
JWL,MAZDOCK,0.356011,80.0312,0.0,44132,473
ABCAPITAL,PFC,0.355919,80.0077,0.0,44132,474
BANKBARODA,PFC,0.35573,79.9589,0.0,44132,475
JWL,RITES,0.355529,79.9073,0.0,44132,476
KPITTECH,TCS,0.35542,79.8792,0.0,44132,477
IREDA,JSWENERGY,0.35542,79.8791,0.0,44132,478
DIVISLAB,LAURUSLABS,0.355191,79.8204,0.0,44132,479
GMRAIRPORT,NBCC,0.355108,79.7988,0.0,44132,480
JIOFIN,LT,0.355064,79.7875,0.0,44132,481
EXIDEIND,IREDA,0.355026,79.7778,0.0,44132,482
GRSE,IRCON,0.354843,79.7308,0.0,44132,483
DLF,MAZDOCK,0.354766,79.711,0.0,44132,484
BHEL,IRFC,0.354557,79.6572,0.0,44132,485
CGPOWER,IREDA,0.35391,79.491,0.0,44132,486
GODREJPROP,IRFC,0.353756,79.4515,0.0,44132,487
ADANIPOWER,ATGL,0.353592,79.4095,0.0,44132,488
INDHOTEL,IREDA,0.353571,79.4041,0.0,44132,489
CANBK,FEDERALBNK,0.353418,79.3648,0.0,44132,490
BIOCON,LAURUSLABS,0.353273,79.3275,0.0,44132,491
EXIDEIND,NBCC,0.35311,79.2857,0.0,44132,492
GRSE,IRFC,0.352736,79.1899,0.0,44132,493
HINDZINC,JINDALSTEL,0.352664,79.1713,0.0,44132,494
AMBUJACEM,ULTRACEMCO,0.352639,79.165,0.0,44132,495
BANKBARODA,IREDA,0.352542,79.14,0.0,44132,496
ADANIPORTS,GMRAIRPORT,0.352505,79.1306,0.0,44132,497
LODHA,NBCC,0.352478,79.1237,0.0,44132,498
ABCAPITAL,IRFC,0.352264,79.0687,0.0,44132,499
ABCAPITAL,PNB,0.351973,78.9942,0.0,44132,500
MAZDOCK,RAILTEL,0.351694,78.9227,0.0,44132,501
PFC,UNIONBANK,0.351689,78.9215,0.0,44132,502
IRFC,PNB,0.35113,78.7784,0.0,44132,503
BANDHANBNK,CANBK,0.351118,78.7754,0.0,44132,504
NATIONALUM,SAIL,0.351117,78.775,0.0,44132,505
NBCC,NHPC,0.351016,78.7493,0.0,44132,506
BHEL,HAL,0.350791,78.6917,0.0,44132,507
GRSE,IREDA,0.350751,78.6814,0.0,44132,508
BHEL,RECLTD,0.350683,78.6641,0.0,44132,509
JIOFIN,PAYTM,0.350601,78.6431,0.0,44132,510
HAVELLS,VOLTAS,0.350587,78.6395,0.0,44132,511
IRCTC,NBCC,0.350358,78.5809,0.0,44132,512
NBCC,PNB,0.350352,78.5796,0.0,44132,513
GAIL,RECLTD,0.350285,78.5624,0.0,44132,514
BANKBARODA,YESBANK,0.350284,78.5621,0.0,44132,515
ABCAPITAL,NBCC,0.350271,78.5587,0.0,44132,516
KAYNES,MAZDOCK,0.350264,78.557,0.0,44132,517
GRASIM,ULTRACEMCO,0.350194,78.539,0.0,44132,518
IREDA,RITES,0.350161,78.5307,0.0,44132,519
JIOFIN,SBIN,0.35015,78.5279,0.0,44132,520
BEL,BEML,0.350114,78.5185,0.0,44132,521
OBEROIRLTY,PHOENIXLTD,0.349935,78.473,0.0,44132,522
IRFC,LODHA,0.349884,78.46,0.0,44132,523
BANKBARODA,RBLBANK,0.349848,78.4506,0.0,44132,524
CENTRALBK,IDBI,0.349759,78.428,0.0,44132,525
IREDA,UNIONBANK,0.349644,78.3985,0.0,44132,526
BSE,IRFC,0.349539,78.3717,0.0,44132,527
RBLBANK,UNIONBANK,0.349349,78.3231,0.0,44132,528
LAURUSLABS,LUPIN,0.349244,78.2963,0.0,44132,529
CANBK,IDBI,0.349204,78.286,0.0,44132,530
ADANIGREEN,IRFC,0.349199,78.2849,0.0,44132,531
BDL,CGPOWER,0.349154,78.2735,0.0,44132,532
KPITTECH,LTM,0.3491,78.2596,0.0,44132,533
EXIDEIND,MOTHERSON,0.349045,78.2456,0.0,44132,534
BEL,IREDA,0.349031,78.242,0.0,44132,535
CDSL,GODREJPROP,0.348979,78.2286,0.0,44132,536
CANBK,J&KBANK,0.348968,78.2259,0.0,44132,537
CONCOR,IRFC,0.348959,78.2237,0.0,44132,538
NBCC,NMDC,0.348887,78.2053,0.0,44132,539
BAJAJ-AUTO,TMPV,0.348615,78.1357,0.0,44132,540
INDHOTEL,NBCC,0.348525,78.113,0.0,44132,541
BANKINDIA,CDSL,0.348439,78.091,0.0,44132,542
ADANIENT,MAZDOCK,0.348437,78.0904,0.0,44132,543
EICHERMOT,TMPV,0.348303,78.0563,0.0,44132,544
ADANIGREEN,NBCC,0.34827,78.0478,0.0,44132,545
CDSL,PAYTM,0.348185,78.026,0.0,44132,546
IRFC,LTF,0.348105,78.0057,0.0,44132,547
JWL,NBCC,0.34809,78.0019,0.0,44132,548
JSWSTEEL,NATIONALUM,0.347714,77.906,0.0,44132,549
BEL,LT,0.347694,77.901,0.0,44132,550
BHEL,JIOFIN,0.347522,77.8572,0.0,44132,551
CANBK,DLF,0.347475,77.8453,0.0,44132,552
HUDCO,JIOFIN,0.347442,77.8367,0.0,44132,553
HUDCO,MAZDOCK,0.347224,77.7813,0.0,44132,554
BEML,HAL,0.34719,77.7726,0.0,44132,555
NHPC,RECLTD,0.347157,77.7642,0.0,44132,556
IDBI,PNB,0.347155,77.7636,0.0,44132,557
BANKBARODA,JIOFIN,0.347138,77.7593,0.0,44132,558
NMDC,RECLTD,0.347052,77.7374,0.0,44132,559
ANGELONE,IRFC,0.346924,77.7048,0.0,44132,560
KPITTECH,TATATECH,0.346899,77.6984,0.0,44132,561
ADANIENT,INOXWIND,0.346694,77.6463,0.0,44132,562
LTF,NBCC,0.346572,77.6153,0.0,44132,563
EXIDEIND,IRFC,0.346568,77.6141,0.0,44132,564
IREDA,NMDC,0.346282,77.5413,0.0,44132,565
CANBK,CDSL,0.346248,77.5327,0.0,44132,566
GAIL,IREDA,0.346202,77.521,0.0,44132,567
IRCON,SUZLON,0.346193,77.5186,0.0,44132,568
BANKINDIA,FEDERALBNK,0.346142,77.5058,0.0,44132,569
BANKBARODA,FEDERALBNK,0.345939,77.454,0.0,44132,570
CONCOR,NBCC,0.345847,77.4308,0.0,44132,571
NHPC,SJVN,0.345807,77.4206,0.0,44132,572
INOXWIND,PFC,0.345806,77.4203,0.0,44132,573
IREDA,TMPV,0.345518,77.3471,0.0,44132,574
DLF,INOXWIND,0.345305,77.293,0.0,44132,575
KPITTECH,WIPRO,0.345146,77.2525,0.0,44132,576
AMBER,PGEL,0.345119,77.2457,0.0,44132,577
ADANIENSOL,ATGL,0.345079,77.2356,0.0,44132,578
ABCAPITAL,SHRIRAMFIN,0.345006,77.217,0.0,44132,579
BANKINDIA,J&KBANK,0.344978,77.2099,0.0,44132,580
BANDHANBNK,PNB,0.344939,77.2001,0.0,44132,581
INDIANB,RECLTD,0.344875,77.1838,0.0,44132,582
ADANIENT,IRFC,0.344378,77.0576,0.0,44132,583
LTF,PFC,0.344148,76.9991,0.0,44132,584
IOC,ONGC,0.344124,76.9931,0.0,44132,585
SUZLON,TATAPOWER,0.344054,76.9753,0.0,44132,586
BDL,TITAGARH,0.343817,76.9151,0.0,44132,587
DLF,INDHOTEL,0.343752,76.8986,0.0,44132,588
BEML,RVNL,0.343737,76.8948,0.0,44132,589
ADANIENT,SUZLON,0.343736,76.8946,0.0,44132,590
DATAPATTNS,ZENTEC,0.343658,76.8749,0.0,44132,591
HDFCBANK,RELIANCE,0.343344,76.7951,0.0,44132,592
CAMS,NBCC,0.3433,76.7841,0.0,44132,593
JSWSTEEL,SAIL,0.343143,76.7441,0.0,44132,594
IREDA,MOTHERSON,0.343089,76.7305,0.0,44132,595
IOB,UCOBANK,0.342791,76.6549,0.0,44132,596
COCHINSHIP,TITAGARH,0.342646,76.6183,0.0,44132,597
COLPAL,DABUR,0.342585,76.6027,0.0,44132,598
DLF,SUZLON,0.342355,76.5446,0.0,44132,599
IEX,IREDA,0.342304,76.5315,0.0,44132,600
NBCC,PRESTIGE,0.342188,76.5022,0.0,44132,601
PFC,SUZLON,0.342161,76.4953,0.0,44132,602
NBCC,VOLTAS,0.342016,76.4586,0.0,44132,603
INOXWIND,TATAPOWER,0.341991,76.4524,0.0,44132,604
TMPV,TVSMOTOR,0.341964,76.4454,0.0,44132,605
MAZDOCK,PFC,0.341846,76.4157,0.0,44132,606
INDIANB,RBLBANK,0.341827,76.4109,0.0,44132,607
KPITTECH,TECHM,0.341743,76.3895,0.0,44132,608
GMRAIRPORT,IRFC,0.341695,76.3774,0.0,44132,609
HBLENGINE,MAZDOCK,0.341682,76.374,0.0,44132,610
ADANIENT,RECLTD,0.341523,76.3339,0.0,44132,611
COCHINSHIP,JWL,0.341519,76.3329,0.0,44132,612
BANKINDIA,IDFCFIRSTB,0.341462,76.3186,0.0,44132,613
NESTLEIND,TATACONSUM,0.341443,76.3137,0.0,44132,614
LICHSGFIN,PFC,0.341271,76.2701,0.0,44132,615
M&M,MOTHERSON,0.341239,76.262,0.0,44132,616
AMBUJACEM,IREDA,0.341056,76.2159,0.0,44132,617
IREDA,KALYANKJIL,0.340908,76.1785,0.0,44132,618
NBCC,SJVN,0.340831,76.1588,0.0,44132,619
JIOFIN,TATASTEEL,0.340687,76.1224,0.0,44132,620
HUDCO,SUZLON,0.340639,76.1103,0.0,44132,621
BPCL,PETRONET,0.34051,76.0777,0.0,44132,622
BDL,RECLTD,0.340242,76.01,0.0,44132,623
GODREJPROP,RECLTD,0.34019,75.997,0.0,44132,624
IREDA,PAYTM,0.340158,75.9887,0.0,44132,625
HAL,INOXWIND,0.340136,75.9833,0.0,44132,626
ADANIENT,DLF,0.340116,75.9782,0.0,44132,627
IREDA,LODHA,0.340102,75.9748,0.0,44132,628
GODREJPROP,JIOFIN,0.340031,75.9568,0.0,44132,629
INFY,KPITTECH,0.339901,75.9239,0.0,44132,630
CENTRALBK,INDIANB,0.339801,75.8987,0.0,44132,631
PNB,UCOBANK,0.339785,75.8947,0.0,44132,632
DIXON,MAZDOCK,0.339679,75.8678,0.0,44132,633
JIOFIN,SHRIRAMFIN,0.339438,75.807,0.0,44132,634
IDBI,MAHABANK,0.339347,75.784,0.0,44132,635
FEDERALBNK,UNIONBANK,0.339306,75.7737,0.0,44132,636
BLUESTARCO,VOLTAS,0.339189,75.7442,0.0,44132,637
GODREJPROP,RVNL,0.339174,75.7404,0.0,44132,638
ADANIENT,RVNL,0.339152,75.7348,0.0,44132,639
RITES,TITAGARH,0.339023,75.7023,0.0,44132,640
MAZDOCK,POLYCAB,0.339021,75.7018,0.0,44132,641
INDIANB,MAHABANK,0.338719,75.6255,0.0,44132,642
MOTHERSON,TVSMOTOR,0.338692,75.6189,0.0,44132,643
CANBK,NMDC,0.338492,75.5684,0.0,44132,644
ADANIENSOL,NHPC,0.338418,75.5497,0.0,44132,645
HAL,SUZLON,0.338418,75.5498,0.0,44132,646
BEL,SUZLON,0.338409,75.5474,0.0,44132,647
IREDA,TATATECH,0.338403,75.546,0.0,44132,648
BEL,RECLTD,0.338238,75.5044,0.0,44132,649
ADANIPORTS,IREDA,0.338213,75.4979,0.0,44132,650
GAIL,PETRONET,0.338212,75.4978,0.0,44132,651
HINDPETRO,PETRONET,0.338203,75.4954,0.0,44132,652
FEDERALBNK,PNB,0.338089,75.4667,0.0,44132,653
BANKBARODA,IDBI,0.338072,75.4625,0.0,44132,654
BEL,CGPOWER,0.338051,75.4573,0.0,44132,655
HAL,RECLTD,0.338007,75.446,0.0,44132,656
CDSL,GMRAIRPORT,0.337961,75.4344,0.0,44132,657
AUROPHARMA,GLENMARK,0.337885,75.4153,0.0,44132,658
GAIL,IRFC,0.337882,75.4147,0.0,44132,659
ADANIENT,BHEL,0.337808,75.396,0.0,44132,660
SJVN,TATAPOWER,0.337546,75.3298,0.0,44132,661
BDL,DLF,0.337378,75.2876,0.0,44132,662
GMRAIRPORT,RVNL,0.337376,75.2871,0.0,44132,663
HAL,JIOFIN,0.337333,75.2763,0.0,44132,664
RVNL,TATAPOWER,0.337318,75.2725,0.0,44132,665
IFCI,IRFC,0.337252,75.2558,0.0,44132,666
ADANIGREEN,JIOFIN,0.337198,75.2422,0.0,44132,667
DLF,TATAPOWER,0.337125,75.2239,0.0,44132,668
LICHSGFIN,NBCC,0.337051,75.2054,0.0,44132,669
DIXON,IREDA,0.336841,75.1524,0.0,44132,670
CDSL,DIXON,0.33664,75.102,0.0,44132,671
BANDHANBNK,BANKBARODA,0.33659,75.0893,0.0,44132,672
LAURUSLABS,PPLPHARMA,0.336513,75.0698,0.0,44132,673
ABCAPITAL,UNIONBANK,0.336485,75.0628,0.0,44132,674
ABCAPITAL,BANKBARODA,0.336474,75.0601,0.0,44132,675
CHENNPETRO,IOC,0.336404,75.0424,0.0,44132,676
MAZDOCK,TATAPOWER,0.336395,75.0402,0.0,44132,677
IFCI,IREDA,0.336336,75.0254,0.0,44132,678
ADANIENT,CDSL,0.336066,74.9574,0.0,44132,679
AMBUJACEM,JIOFIN,0.336009,74.9433,0.0,44132,680
NBCC,POLYCAB,0.335841,74.9009,0.0,44132,681
IREDA,PRESTIGE,0.335824,74.8967,0.0,44132,682
BANKINDIA,DLF,0.335766,74.8822,0.0,44132,683
ADANIPORTS,TATAPOWER,0.33567,74.858,0.0,44132,684
JIOFIN,UNIONBANK,0.335644,74.8513,0.0,44132,685
CONCOR,RVNL,0.335615,74.8441,0.0,44132,686
GRSE,TITAGARH,0.335602,74.8408,0.0,44132,687
INDIANB,IREDA,0.335596,74.8394,0.0,44132,688
IRFC,LICHSGFIN,0.335529,74.8226,0.0,44132,689
CANBK,IOC,0.335496,74.8142,0.0,44132,690
HCLTECH,KPITTECH,0.335415,74.7939,0.0,44132,691
ABB,CGPOWER,0.335375,74.7839,0.0,44132,692
CIPLA,DRREDDY,0.335317,74.7692,0.0,44132,693
CGPOWER,INOXWIND,0.335316,74.7689,0.0,44132,694
CGPOWER,SUZLON,0.335292,74.7629,0.0,44132,695
CANBK,RVNL,0.335287,74.7616,0.0,44132,696
DLF,PNB,0.335252,74.753,0.0,44132,697
INOXWIND,RAILTEL,0.335034,74.6982,0.0,44132,698
NBCC,TMPV,0.334951,74.6773,0.0,44132,699
BEL,CDSL,0.334944,74.6756,0.0,44132,700
NBCC,UNIONBANK,0.334926,74.6712,0.0,44132,701
JSWSTEEL,VEDL,0.334914,74.6301,0.0,44087,702
ABCAPITAL,LICHSGFIN,0.334797,74.6387,0.0,44132,703
ADANIGREEN,RECLTD,0.334753,74.6275,0.0,44132,704
ADANIENT,BDL,0.334744,74.6253,0.0,44132,705
HUDCO,IRCON,0.33471,74.6168,0.0,44132,706
BPCL,GAIL,0.334699,74.6141,0.0,44132,707
BANKINDIA,IOB,0.334681,74.6095,0.0,44132,708
J&KBANK,PNB,0.334646,74.6007,0.0,44132,709
GLENMARK,LUPIN,0.334474,74.5577,0.0,44132,710
GODREJPROP,INOXWIND,0.334455,74.5528,0.0,44132,711
GAIL,NHPC,0.334448,74.5511,0.0,44132,712
BANKBARODA,NBCC,0.334313,74.5173,0.0,44132,713
BEML,NBCC,0.334151,74.4765,0.0,44132,714
CDSL,INDHOTEL,0.334147,74.4756,0.0,44132,715
BHEL,PFC,0.334085,74.46,0.0,44132,716
CAMS,IRFC,0.333985,74.4348,0.0,44132,717
CDSL,HAL,0.333924,74.4197,0.0,44132,718
BAJAJFINSV,JIOFIN,0.333917,74.4177,0.0,44132,719
CDSL,PNB,0.333913,74.4167,0.0,44132,720
BANKINDIA,HUDCO,0.333865,74.4047,0.0,44132,721
CANBK,LICHSGFIN,0.333864,74.4045,0.0,44132,722
COCHINSHIP,HBLENGINE,0.333843,74.3992,0.0,44132,723
ADANIENT,GMRAIRPORT,0.333776,74.3823,0.0,44132,724
ETERNAL,INDHOTEL,0.333678,74.3578,0.0,44132,725
HBLENGINE,NBCC,0.33366,74.3533,0.0,44132,726
JIOFIN,MOTHERSON,0.333478,74.3076,0.0,44132,727
GAIL,HINDPETRO,0.333449,74.3004,0.0,44132,728
ADANIENSOL,IREDA,0.333327,74.27,0.0,44132,729
KALYANKJIL,NBCC,0.333295,74.2618,0.0,44132,730
IRFC,UNIONBANK,0.333294,74.2617,0.0,44132,731
ADANIPORTS,CONCOR,0.333171,74.2308,0.0,44132,732
BANDHANBNK,IREDA,0.333165,74.2293,0.0,44132,733
ADANIPORTS,NBCC,0.333145,74.2242,0.0,44132,734
HBLENGINE,RVNL,0.332797,74.1371,0.0,44132,735
LT,RELIANCE,0.33276,74.1277,0.0,44132,736
HDFCLIFE,ICICIPRULI,0.332757,74.1269,0.0,44132,737
BEL,INOXWIND,0.332691,74.1106,0.0,44132,738
HINDALCO,HINDCOPPER,0.332663,74.1034,0.0,44132,739
MOTHERSON,NBCC,0.332436,74.0465,0.0,44132,740
OFSS,TATATECH,0.33241,74.0402,0.0,44132,741
ADANIGREEN,CDSL,0.33234,74.0227,0.0,44132,742
BEML,IREDA,0.332338,74.0222,0.0,44132,743
NBCC,RITES,0.332283,74.0083,0.0,44132,744
IDBI,UNIONBANK,0.332272,74.0057,0.0,44132,745
ADANIENT,ATGL,0.332199,73.9874,0.0,44132,746
DLF,HUDCO,0.332173,73.9808,0.0,44132,747
ADANIENT,BEL,0.332167,73.9794,0.0,44132,748
CDSL,IRCON,0.332005,73.9388,0.0,44132,749
COCHINSHIP,INOXWIND,0.331987,73.9343,0.0,44132,750
CENTRALBK,J&KBANK,0.331873,73.9058,0.0,44132,751
CANBK,UCOBANK,0.331481,73.8076,0.0,44132,752
BANKINDIA,UCOBANK,0.331402,73.7879,0.0,44132,753
HBLENGINE,IREDA,0.331358,73.7768,0.0,44132,754
INDHOTEL,RVNL,0.331354,73.7758,0.0,44132,755
CGPOWER,JIOFIN,0.331317,73.7665,0.0,44132,756
MPHASIS,TATATECH,0.33131,73.765,0.0,44132,757
IREDA,POLYCAB,0.33131,73.765,0.0,44132,758
ADANIGREEN,INOXWIND,0.331288,73.7593,0.0,44132,759
GRSE,HBLENGINE,0.33127,73.7549,0.0,44132,760
RECLTD,TMPV,0.33127,73.7549,0.0,44132,761
AMBUJACEM,NBCC,0.33124,73.7474,0.0,44132,762
ANGELONE,NBCC,0.331216,73.7414,0.0,44132,763
GAIL,NBCC,0.33105,73.6999,0.0,44132,764
GMRAIRPORT,RECLTD,0.33103,73.6948,0.0,44132,765
BSE,MAZDOCK,0.330957,73.6767,0.0,44132,766
IOC,MRPL,0.330932,73.6704,0.0,44132,767
LTF,MANAPPURAM,0.330905,73.6636,0.0,44132,768
BEML,IRFC,0.330905,73.6637,0.0,44132,769
IREDA,PGEL,0.330895,73.6611,0.0,44132,770
IRFC,TMPV,0.330874,73.6558,0.0,44132,771
IDFCFIRSTB,UNIONBANK,0.33086,73.6524,0.0,44132,772
BANKINDIA,LICHSGFIN,0.33084,73.6473,0.0,44132,773
IREDA,YESBANK,0.330684,73.6084,0.0,44132,774
IRCON,SJVN,0.330651,73.6001,0.0,44132,775
ICICIBANK,RELIANCE,0.33047,73.5548,0.0,44132,776
GMRAIRPORT,JIOFIN,0.330368,73.5294,0.0,44132,777
IRFC,KALYANKJIL,0.33033,73.52,0.0,44132,778
GODREJPROP,SUZLON,0.330266,73.5038,0.0,44132,779
LTF,PNB,0.330209,73.4897,0.0,44132,780
BANKINDIA,INOXWIND,0.330169,73.4796,0.0,44132,781
BHARATFORG,HEROMOTOCO,0.33013,73.4698,0.0,44132,782
NHPC,PFC,0.330123,73.4683,0.0,44132,783
BANDHANBNK,UNIONBANK,0.330033,73.4457,0.0,44132,784
GAIL,PFC,0.329978,73.432,0.0,44132,785
HDFCAMC,IREDA,0.329954,73.426,0.0,44132,786
ADANIGREEN,RVNL,0.329825,73.3937,0.0,44132,787
IRCON,IRCTC,0.329818,73.392,0.0,44132,788
RVNL,SJVN,0.329754,73.376,0.0,44132,789
RECLTD,SBIN,0.329638,73.3471,0.0,44132,790
TATATECH,WIPRO,0.329635,73.3463,0.0,44132,791
GRSE,SOLARINDS,0.329549,73.3248,0.0,44132,792
ABCAPITAL,CHOLAFIN,0.329515,73.3165,0.0,44132,793
CONCOR,RECLTD,0.329465,73.3038,0.0,44132,794
ANGELONE,JIOFIN,0.329402,73.2883,0.0,44132,795
MOTHERSON,SONACOMS,0.329044,73.1988,0.0,44132,796
IREDA,KFINTECH,0.329021,73.1932,0.0,44132,797
NBCC,SOLARINDS,0.329005,73.189,0.0,44132,798
BHARTIARTL,RELIANCE,0.328991,73.1857,0.0,44132,799
HBLENGINE,IRCON,0.328982,73.1833,0.0,44132,800
MAZDOCK,SIEMENS,0.328978,73.1824,0.0,44132,801
BDL,HUDCO,0.32883,73.1454,0.0,44132,802
NBCC,PGEL,0.328771,73.1308,0.0,44132,803
BHEL,CDSL,0.32869,73.1107,0.0,44132,804
NMDC,PNB,0.32866,73.103,0.0,44132,805
CGPOWER,RECLTD,0.328627,73.0948,0.0,44132,806
NBCC,NCC,0.328604,73.0891,0.0,44132,807
APOLLOHOSP,MAXHEALTH,0.328516,73.0672,0.0,44132,808
IREDA,PNBHOUSING,0.328494,73.0617,0.0,44132,809
PERSISTENT,TATATECH,0.328489,73.0605,0.0,44132,810
BSE,RECLTD,0.328413,73.0414,0.0,44132,811
BANKINDIA,RVNL,0.328385,73.0345,0.0,44132,812
GODREJPROP,MAZDOCK,0.328276,73.0073,0.0,44132,813
CANBK,HUDCO,0.328091,72.9612,0.0,44132,814
COCHINSHIP,RAILTEL,0.328055,72.9522,0.0,44132,815
CDSL,EXIDEIND,0.328002,72.939,0.0,44132,816
DRREDDY,ZYDUSLIFE,0.327963,72.9294,0.0,44132,817
ANGELONE,MCX,0.327898,72.9131,0.0,44132,818
BHEL,CGPOWER,0.32786,72.9037,0.0,44132,819
CDSL,KALYANKJIL,0.327785,72.885,0.0,44132,820
BANKINDIA,NMDC,0.327779,72.8835,0.0,44132,821
BAJAJFINSV,CHOLAFIN,0.327583,72.8348,0.0,44132,822
BAJFINANCE,RECLTD,0.327581,72.8342,0.0,44132,823
ADANIGREEN,SUZLON,0.32752,72.819,0.0,44132,824
CANBK,TATAPOWER,0.327465,72.8052,0.0,44132,825
NHPC,RVNL,0.327355,72.7778,0.0,44132,826
EXIDEIND,JIOFIN,0.327324,72.7702,0.0,44132,827
INOXWIND,IRCTC,0.327306,72.7656,0.0,44132,828
ASHOKLEY,HEROMOTOCO,0.327203,72.7399,0.0,44132,829
ADANIGREEN,DLF,0.327119,72.719,0.0,44132,830
INDIANB,JIOFIN,0.327048,72.7014,0.0,44132,831
JIOFIN,NMDC,0.327026,72.696,0.0,44132,832
CONCOR,MAZDOCK,0.326994,72.6881,0.0,44132,833
IREDA,SOLARINDS,0.326821,72.645,0.0,44132,834
AUROPHARMA,LAURUSLABS,0.326631,72.5977,0.0,44132,835
CDSL,CGPOWER,0.326627,72.5968,0.0,44132,836
CGPOWER,IRFC,0.326581,72.5853,0.0,44132,837
ABCAPITAL,INDIANB,0.326504,72.5661,0.0,44132,838
DIXON,JIOFIN,0.326447,72.5518,0.0,44132,839
IOB,PNB,0.326307,72.5172,0.0,44132,840
BSE,NBCC,0.326258,72.5048,0.0,44132,841
CANBK,INDUSINDBK,0.326188,72.4875,0.0,44132,842
IRFC,NMDC,0.326003,72.4416,0.0,44132,843
BANKBARODA,IRFC,0.325991,72.4385,0.0,44132,844
JSWENERGY,NBCC,0.325896,72.4149,0.0,44132,845
CHOLAFIN,LTF,0.325862,72.4065,0.0,44132,846
NMDC,PFC,0.32579,72.3885,0.0,44132,847
BANKBARODA,J&KBANK,0.325733,72.3743,0.0,44132,848
ABCAPITAL,DLF,0.325654,72.3546,0.0,44132,849
CGPOWER,POLYCAB,0.325479,72.3111,0.0,44132,850
HAVELLS,NBCC,0.325479,72.3111,0.0,44132,851
BANKBARODA,IDFCFIRSTB,0.325347,72.2784,0.0,44132,852
RAILTEL,SUZLON,0.325243,72.2526,0.0,44132,853
GMRAIRPORT,MAZDOCK,0.325234,72.2503,0.0,44132,854
ABB,MAZDOCK,0.325194,72.2404,0.0,44132,855
CANBK,TATASTEEL,0.32516,72.232,0.0,44132,856
GODREJPROP,INDHOTEL,0.325082,72.2126,0.0,44132,857
BDL,POLYCAB,0.32501,72.1947,0.0,44132,858
ADANIPORTS,LT,0.324982,72.1878,0.0,44132,859
NBCC,OBEROIRLTY,0.324961,72.1824,0.0,44132,860
BHARATFORG,EXIDEIND,0.324952,72.1803,0.0,44132,861
INOXWIND,TITAGARH,0.324929,72.1746,0.0,44132,862
ABCAPITAL,MANAPPURAM,0.324883,72.1631,0.0,44132,863
LT,NBCC,0.324726,72.1243,0.0,44132,864
GRSE,JWL,0.324698,72.1173,0.0,44132,865
BDL,PFC,0.324661,72.1079,0.0,44132,866
INDHOTEL,RECLTD,0.324617,72.097,0.0,44132,867
COALINDIA,ONGC,0.324148,71.9808,0.0,44132,868
IREDA,SHRIRAMFIN,0.324091,71.9667,0.0,44132,869
IREDA,VOLTAS,0.324083,71.9647,0.0,44132,870
DIXON,PGEL,0.323978,71.9386,0.0,44132,871
CDSL,LICHSGFIN,0.323953,71.9325,0.0,44132,872
ADANIPORTS,MAZDOCK,0.323788,71.8915,0.0,44132,873
NHPC,SUZLON,0.323787,71.8913,0.0,44132,874
RECLTD,TATASTEEL,0.323651,71.8576,0.0,44132,875
BHEL,TATAPOWER,0.3236,71.8449,0.0,44132,876
IRFC,SOLARINDS,0.323541,71.8301,0.0,44132,877
BEML,TITAGARH,0.32353,71.8273,0.0,44132,878
BANKINDIA,IOC,0.323515,71.8238,0.0,44132,879
INDIANB,NBCC,0.323487,71.8167,0.0,44132,880
